,households,latitude,longitude,median_house_value,median_income,ocean_proximity,population,total_bedrooms,total_rooms,House_Age
5679,416,33.71,-118.29,464300,3.1071,4,780,471.0,1644,1
5680,412,33.71,-118.29,332800,4.25,4,902,475.0,1933,1
5681,633,33.71,-118.29,303800,4.5606,4,1316,666.0,2809,1
5682,508,33.72,-118.29,254300,3.274,4,1103,590.0,2651,1
5683,422,33.72,-118.29,225000,3.5109,4,801,452.0,1568,1
5684,510,33.68,-118.28,287500,3.7282,4,1624,522.0,2842,0
5685,572,34.24,-118.23,396400,7.642,0,1695,607.0,3857,1
5686,362,34.23,-118.23,367100,6.0,0,1055,362.0,2377,1
5687,462,34.24,-118.24,394100,7.1463,0,1349,469.0,3019,1
5688,591,34.24,-118.24,380100,7.585,0,1645,595.0,3812,1
5689,434,34.22,-118.23,361000,4.5486,0,1079,439.0,2288,1
5690,314,34.23,-118.24,352700,5.3473,0,896,308.0,1912,1
5691,208,34.23,-118.24,254200,6.01,0,514,208.0,1061,1
5692,264,34.23,-118.24,292100,5.1028,0,753,280.0,1541,1
5693,538,34.23,-118.25,271200,4.1667,0,1413,592.0,2839,1
5694,480,34.25,-118.25,336900,4.9355,0,1392,518.0,3150,1
5695,454,34.23,-118.25,296200,4.6852,0,1232,475.0,2421,1
5696,287,34.24,-118.26,312100,6.1873,0,816,283.0,1535,1
5697,273,34.24,-118.26,344400,6.6277,0,788,280.0,1666,1
5698,406,34.24,-118.26,329500,5.7083,0,1226,418.0,2485,1
5699,200,34.24,-118.26,271900,4.4821,0,555,179.0,890,1
5700,459,34.23,-118.25,217700,4.4083,0,1157,496.0,1979,1
5701,375,34.22,-118.25,301200,5.5362,0,1089,396.0,2062,1
5702,370,34.23,-118.25,261300,5.0862,0,967,368.0,1954,1
5703,302,34.23,-118.26,209200,4.5759,0,836,325.0,1428,1
5704,195,34.23,-118.26,263700,7.5582,0,518,194.0,1107,1
5705,301,34.23,-118.26,326600,5.4306,0,838,303.0,1805,1
5706,395,34.21,-118.22,341700,3.5707,0,1030,418.0,2174,1
5707,657,34.21,-118.23,268000,3.5174,0,1357,719.0,2988,1
5708,568,34.21,-118.23,273400,3.3287,0,1217,608.0,2584,1
5709,380,34.21,-118.23,200000,2.5463,0,693,406.0,1464,1
5710,386,34.21,-118.23,234800,3.4148,0,859,390.0,1399,1
5711,485,34.22,-118.24,263900,3.4531,0,1271,506.0,2476,1
5712,371,34.22,-118.24,252000,4.1523,0,926,406.0,1722,1
5713,542,34.22,-118.25,267000,3.8068,0,1516,535.0,2510,1
5714,45,34.21,-118.23,285000,6.213,0,121,47.0,309,1
5715,295,34.2,-118.23,317900,5.3925,0,750,280.0,1477,1
5716,296,34.2,-118.23,306300,3.399,0,807,294.0,1473,1
5717,455,34.2,-118.24,309900,5.5756,0,1282,452.0,2067,1
5718,829,34.21,-118.24,245600,3.5777,0,1888,886.0,3817,1
5719,470,34.22,-118.24,241300,5.529,0,1232,517.0,2507,1
5720,1150,34.22,-118.27,462200,7.2812,0,3141,1186.0,8206,1
5721,310,34.18,-118.23,422000,3.6875,0,757,345.0,1853,1
5722,276,34.18,-118.23,457400,6.207,0,768,280.0,1708,1
5724,2017,34.18,-118.26,500001,8.1657,0,5459,2077.0,14556,1
5725,210,34.19,-118.22,331300,3.215,0,446,204.0,959,1
5726,886,34.19,-118.22,400000,4.9297,0,1895,920.0,4704,1
5727,493,34.19,-118.22,409800,3.9777,0,1115,492.0,2443,1
5728,318,34.18,-118.21,500001,12.1579,0,1113,335.0,2672,1
5729,937,34.17,-118.23,366700,3.5781,0,2099,1005.0,4524,1
5730,1178,34.17,-118.21,472700,8.1325,0,3401,1231.0,8590,1
5731,75,34.16,-118.21,420500,5.9199,0,199,74.0,434,1
5732,266,34.16,-118.19,375700,6.6009,0,735,267.0,1788,1
5733,862,34.16,-118.2,446100,6.8317,0,2465,881.0,5550,1
5734,547,34.16,-118.23,429100,5.1718,0,1359,582.0,3105,1
5735,483,34.15,-118.23,257100,3.1004,0,1332,522.0,1649,1
5736,372,34.15,-118.23,370400,5.3369,0,998,370.0,2124,1
5737,546,34.16,-118.24,374300,3.3333,0,1156,591.0,2549,1
5738,274,34.16,-118.24,406200,9.5823,0,733,284.0,2187,1
5739,286,34.16,-118.24,380400,6.6603,0,797,297.0,1904,1
5740,371,34.16,-118.25,368100,4.9135,0,993,385.0,2477,1
5741,275,34.17,-118.25,372900,5.1242,0,631,292.0,1532,1
5742,1371,34.16,-118.25,280000,2.5668,0,2690,1436.0,5131,1
5743,1337,34.17,-118.26,318600,3.8576,0,2593,1417.0,5949,1
5744,656,34.16,-118.26,187500,3.1484,0,1312,769.0,2943,1
5745,811,34.16,-118.26,206300,3.1733,0,1866,857.0,2919,1
5746,870,34.16,-118.26,351100,3.7321,0,1883,885.0,3407,1
5747,269,34.17,-118.27,354700,5.5118,0,825,280.0,1560,1
5748,1175,34.16,-118.27,238700,2.9148,0,3164,1299.0,5036,1
5749,349,34.16,-118.27,321200,3.6587,0,973,360.0,1865,1
5750,440,34.17,-118.28,331200,5.5658,0,1135,433.0,2332,1
5752,296,34.17,-118.27,500001,7.8383,0,829,295.0,2287,1
5753,399,34.18,-118.27,498400,6.2976,0,1158,406.0,3034,1
5754,319,34.18,-118.28,446800,7.4046,0,911,339.0,2243,1
5755,419,34.18,-118.28,358000,5.3185,0,1137,418.0,2602,1
5756,251,34.18,-118.29,323500,5.049,0,667,265.0,1602,1
5757,309,34.18,-118.28,365600,6.884,0,878,336.0,2195,1
5758,629,34.17,-118.28,256300,3.6354,0,1553,651.0,2664,1
5759,993,34.17,-118.29,255400,2.3482,0,2986,1066.0,3852,1
5760,311,34.17,-118.29,292600,4.325,0,875,305.0,1732,1
5761,987,34.18,-118.29,286600,3.6974,0,2719,1075.0,4292,0
5762,332,34.16,-118.29,241900,3.7083,0,1019,338.0,1262,1
5763,107,34.16,-118.29,189800,4.3438,0,349,107.0,413,1
5764,611,34.17,-118.29,208300,2.9,0,1882,682.0,2238,1
5765,1117,34.17,-118.3,222400,2.6016,0,3309,1169.0,4041,1
5766,16,34.17,-118.3,162500,5.0056,0,74,14.0,48,1
5767,319,34.16,-118.29,238000,3.2083,0,764,318.0,1257,1
5768,438,34.16,-118.3,243600,3.2321,0,869,460.0,1875,1
5769,819,34.16,-118.3,256800,2.8342,0,2401,874.0,3213,1
5770,345,34.16,-118.27,255500,3.0114,0,787,356.0,1453,1
5771,561,34.15,-118.27,217100,2.6729,0,1684,637.0,2265,1
5772,742,34.15,-118.27,220200,3.0199,0,2205,806.0,3018,1
5773,531,34.15,-118.27,230800,3.2171,0,1494,536.0,1744,1
5774,179,34.16,-118.27,253700,3.1397,0,479,183.0,830,1
5775,260,34.16,-118.27,252700,4.3438,0,637,253.0,1301,1
5776,282,34.16,-118.28,257400,2.9491,0,605,290.0,1393,1
5777,522,34.16,-118.26,177100,3.5417,0,950,525.0,1775,1
5778,863,34.15,-118.26,178600,3.0,0,1941,894.0,2981,1
5779,846,34.15,-118.26,252300,2.8884,0,2315,945.0,3340,0
5780,675,34.15,-118.26,247500,2.8088,0,1763,756.0,2481,1
5781,160,34.16,-118.24,298800,6.9408,0,493,162.0,850,1
5782,607,34.15,-118.24,284100,3.3906,0,1562,658.0,2734,1
5783,263,34.15,-118.24,282600,3.1435,0,499,271.0,1235,1
5784,890,34.15,-118.25,209600,3.6875,0,1888,1005.0,3712,1
5785,905,34.16,-118.25,200000,3.9054,0,1681,945.0,3700,1
5786,1574,34.15,-118.24,209800,3.052,0,4116,1605.0,5282,1
5787,1332,34.15,-118.24,192900,2.5924,0,3171,1465.0,4852,1
5788,331,34.15,-118.25,228100,2.8478,0,605,338.0,1238,1
5789,422,34.15,-118.25,187500,2.2621,0,768,444.0,1377,1
5790,978,34.15,-118.25,193800,3.0441,0,1729,1027.0,3960,1
5791,790,34.14,-118.23,201300,2.6268,0,2061,864.0,2865,1
5792,983,34.14,-118.24,219500,3.0206,0,2929,994.0,3196,1
5793,935,34.14,-118.24,229000,2.1444,0,2614,1021.0,2909,1
5794,680,34.15,-118.23,258300,3.0288,0,1686,716.0,2294,1
5795,803,34.14,-118.23,224300,2.9167,0,1745,844.0,2864,1
5796,512,34.14,-118.24,254000,2.462,0,1402,554.0,1843,1
5797,544,34.14,-118.24,238000,1.9125,0,1501,560.0,1813,1
5798,383,34.13,-118.24,257700,3.3636,0,959,395.0,1644,1
5799,394,34.13,-118.24,269000,5.6921,0,1043,401.0,2170,1
5800,643,34.15,-118.24,202300,1.7301,0,1892,670.0,2063,0
5801,1458,34.14,-118.24,222100,2.4421,0,4486,1488.0,4877,0
5802,544,34.14,-118.25,196900,1.8929,0,1245,570.0,1615,1
5803,235,34.14,-118.25,275000,1.8235,0,552,260.0,584,1
5804,443,34.15,-118.25,187500,0.8185,0,616,479.0,1107,1
5805,334,34.14,-118.26,268800,1.5417,0,650,320.0,902,1
5806,1205,34.14,-118.26,248100,2.2614,0,4094,1222.0,3431,1
5807,288,34.14,-118.27,175000,3.0074,0,1025,332.0,1060,0
5808,439,34.14,-118.26,210700,4.1083,0,1200,506.0,1727,0
5809,736,34.15,-118.27,229000,3.008,0,2287,776.0,2837,0
5810,1005,34.13,-118.26,218100,2.6673,0,2843,1111.0,3208,1
5811,451,34.13,-118.26,207100,2.5,0,1185,470.0,1383,1
5812,68,34.13,-118.26,218800,1.2188,0,194,74.0,196,1
5813,359,34.14,-118.26,205000,2.5388,0,1255,396.0,1336,1
5814,1072,34.14,-118.25,221900,2.1602,0,3749,1131.0,3487,1
5815,1772,34.14,-118.25,184500,2.506,0,5217,1856.0,5980,1
5816,754,34.13,-118.25,217500,2.5417,0,2226,773.0,2340,1
5817,430,34.13,-118.24,260500,4.0272,0,1245,439.0,1971,1
5818,89,34.13,-118.25,243800,2.125,0,229,88.0,322,1
5819,912,34.13,-118.25,255900,2.2244,0,2542,1025.0,2946,1
5820,246,34.12,-118.25,181300,2.4856,0,861,265.0,739,1
5821,1100,34.22,-118.31,446200,7.1262,0,3199,1132.0,7714,1
5822,480,34.21,-118.33,402900,6.981,0,1362,489.0,3190,1
5823,309,34.21,-118.34,302200,4.7885,0,864,316.0,1834,1
5824,612,34.18,-118.29,320400,3.9041,0,1441,620.0,3120,1
5825,852,34.19,-118.3,280900,3.5083,0,1924,913.0,3615,1
5826,262,34.19,-118.3,326100,4.7986,0,746,277.0,1704,1
5827,231,34.19,-118.3,332400,4.375,0,586,243.0,1502,1
5828,1077,34.19,-118.31,287900,3.7015,0,2372,1169.0,4713,1
5829,466,34.19,-118.3,343500,4.9042,0,1364,468.0,2962,1
5830,278,34.2,-118.31,349600,5.0865,0,778,263.0,1692,1
5831,342,34.2,-118.32,345300,6.9909,0,984,346.0,2110,1
5832,135,34.2,-118.32,328900,4.9886,0,372,136.0,759,1
5833,311,34.2,-118.32,294400,3.9866,0,834,337.0,1978,1
5834,248,34.2,-118.33,289000,3.6071,0,613,254.0,1325,1
5835,433,34.2,-118.33,284600,4.3631,0,1106,418.0,2322,1
5836,621,34.2,-118.34,262900,3.0431,0,1516,682.0,2860,1
5837,375,34.19,-118.34,192400,2.875,0,1176,393.0,1524,1
5838,559,34.2,-118.36,231800,2.5267,0,1874,614.0,1878,1
5839,403,34.2,-118.32,341200,4.375,0,952,444.0,2209,1
5840,240,34.19,-118.32,352100,4.1731,0,485,249.0,1335,1
5841,315,34.19,-118.32,272500,3.0179,0,613,331.0,1519,1
5842,150,34.19,-118.31,361700,3.0625,0,420,149.0,724,1
5843,122,34.19,-118.32,222700,3.3897,0,375,119.0,589,1
5844,1924,34.2,-118.33,206500,3.1051,0,4757,1985.0,7179,1
5845,1872,34.18,-118.3,251900,3.0973,0,4293,1997.0,7174,1
5846,111,34.17,-118.3,200000,3.0687,0,342,115.0,350,1
5847,1405,34.18,-118.3,172100,3.3205,0,2997,1549.0,5492,0
5848,851,34.18,-118.31,181300,3.1587,0,1700,890.0,3112,1
5849,1078,34.19,-118.31,222700,2.0875,0,1986,1116.0,3801,1
5850,38,34.18,-118.32,118800,3.0179,0,83,41.0,192,1
5851,340,34.18,-118.32,212100,3.4,0,832,389.0,1594,1
5852,544,34.17,-118.32,250000,3.5875,0,1202,564.0,1995,1
5853,485,34.17,-118.32,247100,5.1008,0,1284,465.0,2589,1
5854,459,34.17,-118.33,245100,4.2396,0,1118,483.0,2584,1
5855,439,34.19,-118.33,222000,3.7344,0,1133,463.0,2115,1
5856,510,34.18,-118.33,226000,4.6898,0,1256,517.0,2570,1
5857,319,34.19,-118.33,217000,3.138,0,799,347.0,1505,1
5858,176,34.19,-118.34,223100,3.1406,0,490,165.0,814,1
5859,316,34.18,-118.33,235500,3.7411,0,785,315.0,1552,1
5860,367,34.18,-118.33,231300,3.8462,0,977,377.0,1969,1
5861,362,34.18,-118.33,231400,5.6975,0,926,385.0,2122,1
5862,255,34.19,-118.34,219900,2.6827,0,613,252.0,1029,1
5863,334,34.19,-118.34,231200,4.1923,0,834,343.0,1721,1
5864,599,34.18,-118.34,226900,3.24,0,1448,633.0,3046,1
5865,295,34.18,-118.34,229900,2.8125,0,714,301.0,1393,1
5866,204,34.19,-118.35,209100,4.0313,0,557,190.0,903,1
5867,295,34.19,-118.36,209500,5.1814,0,846,322.0,1676,1
5868,490,34.18,-118.35,224700,4.282,0,1277,491.0,2711,1
5869,360,34.18,-118.35,230400,3.3056,0,866,379.0,1840,1
5870,570,34.17,-118.35,232000,3.5583,0,1280,613.0,2572,1
5871,171,34.17,-118.35,225000,2.0385,0,365,170.0,858,1
5872,329,34.17,-118.35,216000,4.4408,0,814,326.0,1604,1
5873,239,34.17,-118.36,229100,4.0742,0,661,240.0,1268,1
5874,289,34.18,-118.34,226900,3.875,0,720,290.0,1328,1
5875,653,34.18,-118.34,232000,3.8668,0,1601,701.0,3566,1
5876,561,34.17,-118.34,232500,4.1161,0,1284,580.0,3033,1
5877,458,34.16,-118.35,250000,3.2015,0,1083,478.0,2267,1
5878,270,34.16,-118.35,293800,4.2212,0,538,281.0,1390,1
5879,255,34.16,-118.35,267900,5.636,0,584,228.0,1305,1
5880,365,34.17,-118.33,251800,2.473,0,750,375.0,1934,1
5881,499,34.16,-118.33,247800,3.7941,0,1235,575.0,2381,1
5882,343,34.17,-118.34,247000,3.2125,0,756,344.0,1718,1
5883,222,34.17,-118.34,249500,4.875,0,545,212.0,1133,1
5884,353,34.16,-118.34,254500,3.6111,0,848,391.0,1717,1
5885,246,34.16,-118.34,244500,3.692,0,608,294.0,1396,1
5886,654,34.16,-118.33,247900,3.4286,0,1676,649.0,2705,1
5887,138,34.15,-118.33,17500,2.3667,0,259,168.0,493,1
5888,301,34.15,-118.33,331800,4.2679,0,471,303.0,1321,1
5889,695,34.15,-118.34,497400,3.5637,0,1190,756.0,3068,1
5890,344,34.15,-118.34,450000,4.0893,0,625,377.0,1586,1
5891,1644,34.16,-118.34,246900,3.6486,0,2616,1763.0,6082,1
5892,643,34.17,-118.32,258800,4.0648,0,1562,690.0,3448,1
5893,547,34.16,-118.31,349300,3.2112,0,1317,665.0,2347,1
5894,208,34.16,-118.32,366700,6.2547,0,403,170.0,1074,1
5895,403,34.17,-118.32,279300,2.9306,0,799,356.0,1868,1
5896,380,34.16,-118.33,234600,3.4016,0,770,428.0,1359,1
5897,427,34.16,-118.32,278300,4.3173,0,1031,453.0,2345,1
5898,357,34.17,-118.3,205000,3.1551,0,1211,398.0,1353,1
5899,435,34.16,-118.31,315000,3.9464,0,860,446.0,2144,1
5900,850,34.17,-118.31,218300,3.1823,0,2118,931.0,3188,1
5901,873,34.17,-118.31,219400,2.4074,0,2522,917.0,2910,1
5902,484,34.3,-118.43,146000,4.0223,0,1601,498.0,2443,1
5903,327,34.3,-118.43,161800,3.6023,0,1111,313.0,1394,1
5904,390,34.29,-118.43,153500,3.1212,0,1499,410.0,1769,1
5905,313,34.29,-118.42,160300,3.4821,0,1389,326.0,1489,1
5906,62,34.3,-118.43,164600,1.7062,0,246,61.0,271,1
5907,404,34.29,-118.44,193800,4.6864,0,1555,447.0,2606,1
5908,374,34.29,-118.43,155500,2.865,0,1384,347.0,1704,1
5909,293,34.29,-118.43,154600,3.6726,0,1073,298.0,1237,1
5910,269,34.29,-118.43,167000,3.2095,0,1196,265.0,1181,1
5911,267,34.28,-118.43,154200,2.3724,0,1243,280.0,862,1
5912,342,34.29,-118.44,122900,2.0286,0,1434,382.0,1260,1
5913,401,34.29,-118.44,160100,3.1588,0,1357,401.0,1632,1
5914,226,34.29,-118.45,154200,2.3375,0,840,228.0,762,1
5915,143,34.28,-118.44,138800,1.7708,0,582,146.0,527,1
5916,13,34.28,-118.44,162500,2.875,0,24,11.0,11,1
5917,235,34.28,-118.44,144100,1.9688,0,1107,244.0,944,1
5918,180,34.28,-118.44,151700,3.3687,0,800,194.0,843,1
5919,289,34.28,-118.44,137100,2.5147,0,1359,305.0,1156,1
5920,620,34.28,-118.45,149800,2.7155,0,2780,638.0,2602,1
5921,2312,34.15,-117.71,349100,7.9068,1,7665,2370.0,17715,1
5922,157,34.12,-117.73,293800,6.1731,1,412,163.0,1279,1
5923,1227,34.13,-117.78,260500,5.8819,1,3710,1161.0,7798,1
5924,2156,34.13,-117.76,358700,7.4837,1,7249,2274.0,16759,0
5925,1162,34.15,-117.8,248700,5.5423,1,3699,1253.0,7876,1
5926,802,34.11,-117.8,211700,4.7969,1,2654,821.0,5039,1
5927,1083,34.1,-117.8,174600,3.5603,1,2949,1164.0,5153,1
5928,464,34.1,-117.8,161700,6.2456,1,1187,495.0,2996,1
5929,446,34.12,-117.79,224500,4.8125,1,1319,426.0,2426,1
5930,692,34.11,-117.79,215600,4.4722,1,1881,721.0,3814,1
5931,1131,34.14,-117.83,349900,6.5253,1,3460,1153.0,8254,1
5932,298,34.15,-117.83,451500,8.0683,1,1023,306.0,2421,1
5933,562,34.13,-117.82,309700,6.1321,1,1606,573.0,3770,1
5934,688,34.13,-117.84,198000,4.6937,1,2103,694.0,3773,1
5935,679,34.15,-117.87,451400,8.2827,1,2061,735.0,5745,1
5936,1907,34.15,-117.93,156800,4.0393,1,4723,2005.0,9610,1
5937,429,34.15,-117.9,212800,3.3942,1,1332,461.0,2056,1
5938,407,34.14,-117.9,184200,3.8365,0,1187,457.0,2240,1
5939,509,34.14,-117.9,155500,3.3043,0,1561,505.0,2259,1
5940,464,34.14,-117.91,166700,2.2442,1,1544,485.0,2225,1
5941,867,34.14,-117.89,222100,3.3654,0,2855,967.0,4644,1
5942,317,34.14,-117.88,355500,7.5112,1,1001,322.0,2308,1
5943,329,34.14,-117.88,186700,3.875,1,924,365.0,1764,1
5944,720,34.13,-117.88,185500,4.0023,0,2106,718.0,3713,1
5945,429,34.14,-117.85,297200,6.1049,1,1251,429.0,2899,1
5946,221,34.14,-117.85,275000,4.9091,1,654,248.0,1582,1
5947,359,34.14,-117.86,283400,6.2089,1,1098,363.0,2344,1
5948,401,34.15,-117.87,269500,5.4224,1,1056,415.0,2655,1
5949,634,34.14,-117.86,235300,3.1905,1,1484,667.0,3097,1
5950,559,34.14,-117.87,209200,2.9375,1,1139,586.0,2495,1
5951,303,34.13,-117.85,233000,4.3145,1,1021,318.0,1959,1
5952,954,34.12,-117.85,192100,3.0448,1,2524,1033.0,4367,1
5953,421,34.13,-117.86,245500,4.636,1,1269,428.0,2383,1
5954,256,34.13,-117.86,209500,2.588,1,607,280.0,1304,1
5955,148,34.13,-117.86,170800,3.4107,1,378,145.0,630,1
5956,333,34.13,-117.87,194500,3.4219,0,872,373.0,1741,1
5957,400,34.13,-117.87,194300,3.12,0,873,413.0,1677,1
5958,545,34.12,-117.82,209400,5.27,1,1546,528.0,3118,1
5959,536,34.12,-117.84,228900,4.8304,1,1722,566.0,3465,1
5960,445,34.11,-117.83,203000,4.9844,1,1484,437.0,2671,1
5961,621,34.11,-117.84,191700,4.8894,1,1911,621.0,3499,1
5962,332,34.12,-117.84,187600,4.392,1,1142,345.0,2026,1
5963,1627,34.11,-117.85,223000,4.5708,1,4944,1659.0,9255,1
5964,2397,34.08,-117.81,348900,7.7876,1,7775,2474.0,18448,1
5965,1112,34.12,-117.81,192600,4.8229,1,3100,1176.0,7063,1
5966,746,34.11,-117.81,150400,3.6201,1,1866,808.0,3481,1
5967,389,34.1,-117.81,144600,3.8929,1,1126,399.0,1935,1
5968,1923,34.1,-117.83,231100,4.075,1,5407,1978.0,11026,1
5969,853,34.1,-117.76,202200,2.621,1,1973,871.0,4086,1
5970,478,34.09,-117.78,177200,3.7177,1,1862,516.0,2643,1
5971,339,34.1,-117.79,190500,3.5192,1,1024,344.0,1664,1
5972,1486,34.12,-117.76,275700,4.2415,1,3575,1509.0,9020,1
5973,695,34.12,-117.77,230000,4.4609,1,2007,770.0,4260,1
5974,938,34.11,-117.76,180500,3.9825,1,2874,954.0,4935,1
5975,459,34.1,-117.77,167200,2.8818,1,1241,494.0,2388,1
5976,389,34.11,-117.77,180900,3.75,1,1124,414.0,1998,1
5977,1327,34.11,-117.78,212300,3.0735,1,3205,1381.0,7079,1
5978,522,34.11,-117.74,214700,5.3637,1,1391,566.0,3494,1
5979,1019,34.12,-117.75,240700,4.3148,1,2243,998.0,5411,1
5980,498,34.1,-117.74,136000,2.6779,1,1847,604.0,2723,1
5981,532,34.1,-117.74,121900,3.5072,1,2477,488.0,2742,1
5982,2036,34.1,-117.75,156800,3.2756,1,4369,2174.0,8069,1
5983,1859,34.12,-117.71,239500,5.6785,1,4952,1893.0,11250,1
5984,885,34.12,-117.73,261800,6.2089,1,2487,894.0,6459,1
5985,123,34.1,-117.71,125000,2.2813,1,1492,130.0,555,1
5986,126,34.1,-117.71,212500,1.875,1,2688,152.0,567,1
5987,513,34.1,-117.72,291200,3.1477,1,978,496.0,2867,1
5988,810,34.1,-117.72,181800,2.4952,1,1592,895.0,3241,1
5989,455,34.1,-117.72,289700,5.5,1,1034,458.0,2477,1
5991,483,34.09,-117.71,158700,4.1739,1,1385,476.0,2637,1
5992,465,34.08,-117.71,154200,4.2639,1,1411,494.0,2744,1
5993,299,34.09,-117.72,151800,3.2566,1,785,328.0,1473,1
5994,874,34.09,-117.72,152500,3.7958,1,2575,934.0,4979,1
5995,454,34.09,-117.73,112100,2.4375,1,1897,496.0,2345,1
5996,303,34.09,-117.73,117800,3.5313,1,1355,297.0,1543,1
5997,257,34.08,-117.73,115200,2.9063,1,1251,265.0,1350,1
5998,563,34.09,-117.74,136400,3.4871,1,2192,591.0,3199,1
5999,493,34.08,-117.75,135100,3.6359,1,1797,523.0,2824,1
6000,201,34.08,-117.75,139100,4.0368,1,600,194.0,1067,1
6001,545,34.09,-117.75,146900,4.2143,1,1672,556.0,3094,1
6002,522,34.08,-117.76,139200,2.9388,1,1677,502.0,2263,1
6003,828,34.08,-117.77,214800,6.0434,1,2817,932.0,5929,1
6004,629,34.07,-117.77,124000,2.8661,1,2392,652.0,2922,1
6005,633,34.07,-117.77,113600,3.0638,1,2452,662.0,2976,1
6006,343,34.07,-117.75,127300,2.63,1,1131,348.0,1548,1
6007,388,34.07,-117.76,109800,2.3156,1,1173,394.0,1538,1
6008,218,34.07,-117.76,127200,2.8594,1,677,247.0,1157,1
6009,472,34.06,-117.76,103600,1.9937,1,1625,486.0,1831,1
6010,86,34.06,-117.76,92600,1.9583,1,384,108.0,508,1
6011,591,34.06,-117.77,108000,1.9766,1,2379,629.0,2178,1
6012,765,34.07,-117.78,113500,3.9784,1,2899,772.0,3610,1
6013,478,34.06,-117.78,114800,2.2258,1,1807,491.0,1712,1
6014,301,34.07,-117.79,116300,3.7583,1,1689,333.0,1694,1
6015,183,34.07,-117.79,116100,3.7933,1,870,192.0,975,1
6016,300,34.06,-117.78,128700,2.4464,1,964,272.0,1056,1
6017,550,34.05,-117.78,131300,3.9224,1,1886,590.0,2933,1
6018,909,34.05,-117.8,125900,4.1118,0,2485,1178.0,4536,0
6019,252,34.06,-117.8,108500,3.6298,1,1325,205.0,1081,1
6020,834,34.05,-117.82,117300,3.1641,0,2558,923.0,4031,1
6021,459,34.06,-117.76,91900,2.227,1,1719,504.0,1700,1
6022,782,34.05,-117.76,98000,1.9029,1,3055,819.0,2910,1
6023,312,34.05,-117.75,93300,1.6645,1,1494,339.0,1293,1
6024,942,34.05,-117.76,116200,2.3859,1,4711,1004.0,3839,1
6025,293,34.08,-117.74,134300,3.4398,1,911,298.0,1613,1
6026,509,34.07,-117.74,135700,3.0294,1,1550,553.0,2504,1
6027,548,34.06,-117.74,129200,2.8983,1,1508,599.0,2438,1
6028,328,34.07,-117.74,140100,4.2415,1,947,316.0,1868,1
6029,204,34.07,-117.75,161000,5.2269,1,444,213.0,1279,1
6030,576,34.07,-117.75,146200,1.6006,1,1246,586.0,2550,1
6031,496,34.08,-117.72,128800,3.2481,1,1761,491.0,2742,1
6032,730,34.07,-117.72,134200,3.7321,1,2580,740.0,4100,1
6033,954,34.08,-117.73,130800,3.8438,1,3502,1069.0,5173,1
6034,759,34.07,-117.73,135000,4.1339,1,2716,725.0,4038,1
6035,569,34.06,-117.72,113200,1.9643,1,1718,654.0,2209,1
6036,119,34.06,-117.73,117800,3.1786,1,315,108.0,344,1
6037,112,34.06,-117.73,98800,1.4063,1,368,115.0,498,1
6038,467,34.07,-117.73,122600,2.3406,1,1430,489.0,1921,1
6039,269,34.07,-117.73,119400,2.2596,1,854,261.0,1025,1
6040,233,34.05,-117.73,118100,2.8929,1,809,243.0,975,1
6041,694,34.05,-117.73,113300,2.0734,1,2877,771.0,2758,1
6042,302,34.05,-117.74,94300,2.625,1,1466,317.0,1185,1
6043,665,34.05,-117.74,110700,2.1354,1,3029,700.0,2452,1
6044,221,34.05,-117.74,110900,2.1141,1,1024,237.0,852,1
6045,348,34.05,-117.75,110600,1.9718,1,1511,358.0,1480,1
6046,810,34.04,-117.73,129700,3.15,1,3367,814.0,3827,1
6047,348,34.03,-117.73,118100,3.0375,1,1459,378.0,1967,1
6048,451,34.02,-117.74,116400,3.7454,1,1904,464.0,2318,1
6049,449,34.04,-117.74,129600,3.0429,1,1987,440.0,2215,1
6050,754,34.03,-117.74,123300,3.4609,1,3712,809.0,3623,1
6051,602,34.04,-117.75,113600,3.125,1,2600,636.0,2948,1
6053,447,34.04,-117.76,113000,3.4464,1,2052,448.0,2242,1
6054,377,34.0,-117.85,227900,5.6513,0,1389,402.0,2712,1
6055,2666,33.99,-117.86,310700,6.3875,0,8686,2812.0,17820,0
6056,637,34.03,-117.8,247600,6.2384,0,1885,643.0,4240,1
6057,5050,34.03,-117.78,253900,6.0191,0,15507,5290.0,32054,0
6058,1534,34.01,-117.83,212900,5.0111,0,4911,1650.0,9446,1
6059,522,34.02,-117.8,230600,5.0869,0,1535,591.0,3351,1
6060,1554,34.01,-117.81,282100,4.9589,0,4332,1642.0,9197,1
6061,2777,34.02,-117.79,315600,6.4266,0,9427,2862.0,18690,0
6062,114,34.0,-117.84,253800,6.8758,0,383,117.0,797,1
6063,2676,33.99,-117.83,267000,6.2734,0,8380,2751.0,17527,1
6064,593,33.98,-117.84,221200,6.1076,0,1993,557.0,3638,1
6065,2890,33.97,-117.83,368300,7.0329,0,9671,3078.0,21533,1
6066,4072,34.04,-117.87,339700,6.6288,0,15037,4179.0,27700,0
6067,943,34.02,-117.86,262100,5.9716,0,3671,937.0,6300,1
6069,573,34.02,-117.87,271500,6.4333,0,2120,575.0,3552,1
6070,1429,34.04,-117.84,402500,6.9754,0,4904,1544.0,9959,0
6071,472,34.06,-117.85,462700,7.5286,0,1406,497.0,3128,1
6072,178,34.08,-117.85,386200,8.105,0,467,166.0,1160,1
6073,95,34.07,-117.85,500001,11.1077,0,295,101.0,761,1
